,ID,GameID,Team,PlayerID,Number,Name_x,Min,FGM,FGA,FGP,FGM2,FGA2,FGP2,FGM3,FGA3,FGP3,FTM,FTA,FTP,Oreb,Dreb,Reb,Ast,PF,TO,STL,BLK,PTS,TournamentID,Date,Location,Round of 16,HomeTeam,AwayTeam,TournamentName,AgeGroup,Name_y,Birthday
9343,439532,498_13_10,ROMANIA,10212,10,andrei daniel capusan,14,4,6,66.7,4,6,66.7,0,0,0.0,0,0,0.0,0,4,4,1,4,0,0,0,8,498,2013-08-07,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,ICELAND,2015 EuroBasket,Men,andrei daniel capusan,1983-11-14
9344,439697,498_13_16,ROMANIA,10212,10,andrei daniel capusan,18,2,3,66.7,2,3,66.7,0,0,0.0,0,0,0.0,1,6,7,1,5,1,0,0,4,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,andrei daniel capusan,1983-11-14
9345,439973,498_13_27,ROMANIA,10212,10,andrei daniel capusan,13,1,3,33.3,1,3,33.3,0,0,0.0,1,2,50.0,0,0,0,2,4,2,0,0,3,498,2013-08-16,Reykjavik / Laugardalshöll,Group Round,ICELAND,ROMANIA,2015 EuroBasket,Men,andrei daniel capusan,1983-11-14
9346,439329,498_13_02,ROMANIA,2915,11,catalin baciu,5,1,1,100.0,1,1,100.0,0,0,0.0,1,2,50.0,0,1,1,0,1,0,0,0,3,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9347,439533,498_13_10,ROMANIA,2915,11,catalin baciu,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,498,2013-08-07,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,ICELAND,2015 EuroBasket,Men,catalin baciu,1988-08-26
9348,439698,498_13_16,ROMANIA,2915,11,catalin baciu,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9349,439974,498_13_27,ROMANIA,2915,11,catalin baciu,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,498,2013-08-16,Reykjavik / Laugardalshöll,Group Round,ICELAND,ROMANIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9350,440227,499_14_03,ROMANIA,2915,10,catalin baciu,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-10,Pezinok / Arena of BC Slovakofarma,2nd Qualifying Round,SLOVAK REPUBLIC,ROMANIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9351,440526,499_14_15,ROMANIA,2915,10,catalin baciu,20,8,11,72.7,8,11,72.7,0,0,0.0,2,4,50.0,2,3,5,0,2,0,0,1,18,499,2014-08-13,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SWEDEN,2015 EuroBasket,Men,catalin baciu,1988-08-26
9352,440978,499_14_32,ROMANIA,2915,10,catalin baciu,14,4,6,66.7,4,6,66.7,0,0,0.0,2,4,50.0,1,2,3,0,2,1,0,0,10,499,2014-08-17,Riga / Arena Riga,2nd Qualifying Round,LATVIA,ROMANIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9353,441145,499_14_39,ROMANIA,2915,10,catalin baciu,4,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,499,2014-08-20,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SLOVAK REPUBLIC,2015 EuroBasket,Men,catalin baciu,1988-08-26
9354,441491,499_14_52,ROMANIA,2915,10,catalin baciu,21,4,5,80.0,4,5,80.0,0,0,0.0,6,6,100.0,1,8,9,1,3,1,1,2,14,499,2014-08-24,Boras / Arena of Magic M7,2nd Qualifying Round,SWEDEN,ROMANIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9355,441756,499_14_63,ROMANIA,2915,10,catalin baciu,11,2,2,100.0,2,2,100.0,0,0,0.0,3,3,100.0,0,0,0,0,1,0,0,0,7,499,2014-08-27,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,LATVIA,2015 EuroBasket,Men,catalin baciu,1988-08-26
9356,439330,498_13_02,ROMANIA,2125,14,titus nicoara,21,2,7,28.6,2,5,40.0,0,2,0.0,2,2,100.0,2,1,3,1,4,1,0,0,6,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9357,439534,498_13_10,ROMANIA,2125,14,titus nicoara,19,6,10,60.0,6,10,60.0,0,0,0.0,3,5,60.0,1,4,5,0,2,2,1,1,15,498,2013-08-07,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,ICELAND,2015 EuroBasket,Men,titus nicoara,1988-03-25
9358,439699,498_13_16,ROMANIA,2125,14,titus nicoara,20,5,7,71.4,5,6,83.3,0,1,0.0,0,0,0.0,2,2,4,3,4,1,0,0,10,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9359,439976,498_13_27,ROMANIA,2125,14,titus nicoara,32,7,13,53.8,7,13,53.8,0,0,0.0,2,6,33.3,5,6,11,1,5,2,1,0,16,498,2013-08-16,Reykjavik / Laugardalshöll,Group Round,ICELAND,ROMANIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9360,440231,499_14_03,ROMANIA,2125,14,titus nicoara,23,8,10,80.0,8,10,80.0,0,0,0.0,4,5,80.0,3,5,8,1,4,0,0,0,20,499,2014-08-10,Pezinok / Arena of BC Slovakofarma,2nd Qualifying Round,SLOVAK REPUBLIC,ROMANIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9361,440530,499_14_15,ROMANIA,2125,14,titus nicoara,16,2,7,28.6,1,6,16.7,1,1,100.0,1,2,50.0,2,6,8,1,1,1,0,0,6,499,2014-08-13,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SWEDEN,2015 EuroBasket,Men,titus nicoara,1988-03-25
9362,440982,499_14_32,ROMANIA,2125,14,titus nicoara,16,4,9,44.4,4,8,50.0,0,1,0.0,0,2,0.0,2,4,6,1,4,1,0,1,8,499,2014-08-17,Riga / Arena Riga,2nd Qualifying Round,LATVIA,ROMANIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9363,441149,499_14_39,ROMANIA,2125,14,titus nicoara,27,9,10,90.0,9,10,90.0,0,0,0.0,2,3,66.7,4,8,12,1,4,1,0,0,20,499,2014-08-20,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SLOVAK REPUBLIC,2015 EuroBasket,Men,titus nicoara,1988-03-25
9364,441495,499_14_52,ROMANIA,2125,14,titus nicoara,4,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,2,0,2,0,1,0,0,0,2,499,2014-08-24,Boras / Arena of Magic M7,2nd Qualifying Round,SWEDEN,ROMANIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9365,441760,499_14_63,ROMANIA,2125,14,titus nicoara,20,2,5,40.0,2,4,50.0,0,1,0.0,1,4,25.0,3,3,6,2,2,0,1,0,5,499,2014-08-27,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,LATVIA,2015 EuroBasket,Men,titus nicoara,1988-03-25
9366,439331,498_13_02,ROMANIA,4965,15,mihai vlad silvasan,17,1,7,14.3,1,4,25.0,0,3,0.0,0,0,0.0,0,4,4,2,3,3,1,0,2,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9367,439535,498_13_10,ROMANIA,4965,15,mihai vlad silvasan,29,3,10,30.0,3,7,42.9,0,3,0.0,1,2,50.0,2,11,13,5,2,2,3,0,7,498,2013-08-07,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,ICELAND,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9368,439700,498_13_16,ROMANIA,4965,15,mihai vlad silvasan,28,9,14,64.3,6,7,85.7,3,7,42.9,0,2,0.0,3,5,8,4,5,3,1,0,21,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9369,439977,498_13_27,ROMANIA,4965,15,mihai vlad silvasan,26,1,7,14.3,1,4,25.0,0,3,0.0,0,0,0.0,1,6,7,3,4,1,1,0,2,498,2013-08-16,Reykjavik / Laugardalshöll,Group Round,ICELAND,ROMANIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9370,440232,499_14_03,ROMANIA,4965,15,mihai vlad silvasan,21,4,9,44.4,2,3,66.7,2,6,33.3,0,0,0.0,1,3,4,2,1,2,0,0,10,499,2014-08-10,Pezinok / Arena of BC Slovakofarma,2nd Qualifying Round,SLOVAK REPUBLIC,ROMANIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9371,440531,499_14_15,ROMANIA,4965,15,mihai vlad silvasan,23,6,11,54.5,5,7,71.4,1,4,25.0,2,4,50.0,0,2,2,2,4,1,0,0,15,499,2014-08-13,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SWEDEN,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9372,440983,499_14_32,ROMANIA,4965,15,mihai vlad silvasan,22,5,9,55.6,5,7,71.4,0,2,0.0,3,5,60.0,3,1,4,1,3,4,0,0,13,499,2014-08-17,Riga / Arena Riga,2nd Qualifying Round,LATVIA,ROMANIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9373,441150,499_14_39,ROMANIA,4965,15,mihai vlad silvasan,26,3,5,60.0,2,2,100.0,1,3,33.3,1,1,100.0,0,5,5,4,5,1,3,0,8,499,2014-08-20,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SLOVAK REPUBLIC,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9374,441496,499_14_52,ROMANIA,4965,15,mihai vlad silvasan,23,3,5,60.0,0,1,0.0,3,4,75.0,0,0,0.0,0,1,1,3,5,4,0,0,9,499,2014-08-24,Boras / Arena of Magic M7,2nd Qualifying Round,SWEDEN,ROMANIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9375,441761,499_14_63,ROMANIA,4965,15,mihai vlad silvasan,21,7,15,46.7,4,7,57.1,3,8,37.5,1,3,33.3,1,1,2,0,3,1,0,0,18,499,2014-08-27,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,LATVIA,2015 EuroBasket,Men,mihai vlad silvasan,1985-01-20
9376,439332,498_13_02,ROMANIA,11102,21,bogdan tibirna,25,4,8,50.0,4,8,50.0,0,0,0.0,1,3,33.3,3,2,5,0,2,0,2,1,9,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9377,439536,498_13_10,ROMANIA,11102,21,bogdan tibirna,13,1,3,33.3,1,3,33.3,0,0,0.0,1,2,50.0,3,1,4,1,2,1,0,1,3,498,2013-08-07,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,ICELAND,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9378,439701,498_13_16,ROMANIA,11102,21,bogdan tibirna,22,3,4,75.0,3,4,75.0,0,0,0.0,2,6,33.3,0,2,2,0,2,1,0,0,8,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9379,439978,498_13_27,ROMANIA,11102,21,bogdan tibirna,9,2,2,100.0,2,2,100.0,0,0,0.0,0,2,0.0,1,2,3,1,0,0,0,1,4,498,2013-08-16,Reykjavik / Laugardalshöll,Group Round,ICELAND,ROMANIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9380,440229,499_14_03,ROMANIA,11102,12,bogdan tibirna,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-10,Pezinok / Arena of BC Slovakofarma,2nd Qualifying Round,SLOVAK REPUBLIC,ROMANIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9381,440528,499_14_15,ROMANIA,11102,12,bogdan tibirna,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-13,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SWEDEN,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9382,440980,499_14_32,ROMANIA,11102,12,bogdan tibirna,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,499,2014-08-17,Riga / Arena Riga,2nd Qualifying Round,LATVIA,ROMANIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9383,441147,499_14_39,ROMANIA,11102,12,bogdan tibirna,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-20,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SLOVAK REPUBLIC,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9384,441493,499_14_52,ROMANIA,11102,12,bogdan tibirna,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-24,Boras / Arena of Magic M7,2nd Qualifying Round,SWEDEN,ROMANIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9385,441758,499_14_63,ROMANIA,11102,12,bogdan tibirna,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-27,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,LATVIA,2015 EuroBasket,Men,bogdan tibirna,1991-06-07
9386,439333,498_13_02,ROMANIA,12712,22,adrian gutoaia,24,2,8,25.0,2,5,40.0,0,3,0.0,5,6,83.3,1,3,4,1,4,0,1,0,9,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9387,439537,498_13_10,ROMANIA,12712,22,adrian gutoaia,29,7,10,70.0,6,7,85.7,1,3,33.3,4,5,80.0,1,3,4,1,3,2,0,0,19,498,2013-08-07,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,ICELAND,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9388,439702,498_13_16,ROMANIA,12712,22,adrian gutoaia,27,2,8,25.0,2,6,33.3,0,2,0.0,2,4,50.0,1,5,6,0,2,0,1,0,6,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9389,439979,498_13_27,ROMANIA,12712,22,adrian gutoaia,32,9,14,64.3,8,11,72.7,1,3,33.3,0,1,0.0,5,4,9,0,2,2,1,1,19,498,2013-08-16,Reykjavik / Laugardalshöll,Group Round,ICELAND,ROMANIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9390,440234,499_14_03,ROMANIA,12712,44,adrian gutoaia,25,5,11,45.5,5,8,62.5,0,3,0.0,3,4,75.0,1,3,4,2,2,2,4,0,13,499,2014-08-10,Pezinok / Arena of BC Slovakofarma,2nd Qualifying Round,SLOVAK REPUBLIC,ROMANIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9391,440533,499_14_15,ROMANIA,12712,44,adrian gutoaia,29,3,6,50.0,3,5,60.0,0,1,0.0,3,4,75.0,0,2,2,5,2,0,0,1,9,499,2014-08-13,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SWEDEN,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9392,440985,499_14_32,ROMANIA,12712,44,adrian gutoaia,26,3,5,60.0,2,3,66.7,1,2,50.0,4,8,50.0,0,3,3,2,3,3,4,0,11,499,2014-08-17,Riga / Arena Riga,2nd Qualifying Round,LATVIA,ROMANIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9393,441152,499_14_39,ROMANIA,12712,44,adrian gutoaia,34,8,13,61.5,7,8,87.5,1,5,20.0,3,4,75.0,0,3,3,0,4,4,1,0,20,499,2014-08-20,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,SLOVAK REPUBLIC,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9394,441498,499_14_52,ROMANIA,12712,44,adrian gutoaia,34,3,7,42.9,3,5,60.0,0,2,0.0,9,10,90.0,1,5,6,3,2,2,3,0,15,499,2014-08-24,Boras / Arena of Magic M7,2nd Qualifying Round,SWEDEN,ROMANIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9395,441763,499_14_63,ROMANIA,12712,44,adrian gutoaia,19,1,5,20.0,1,3,33.3,0,2,0.0,6,6,100.0,0,3,3,1,3,1,1,0,8,499,2014-08-27,Sibiu / Arena of CSU,2nd Qualifying Round,ROMANIA,LATVIA,2015 EuroBasket,Men,adrian gutoaia,1990-03-10
9396,439335,498_13_02,BULGARIA,1667,4,deyan ivanov,30,9,20,45.0,7,18,38.9,2,2,100.0,7,10,70.0,5,3,8,1,1,1,1,0,27,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9397,439336,498_13_02,BULGARIA,1667,5,kaloyan ivanov,24,3,7,42.9,1,4,25.0,2,3,66.7,7,7,100.0,0,5,5,2,1,1,1,0,15,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9398,439475,498_13_08,BULGARIA,1667,4,deyan ivanov,26,5,8,62.5,5,7,71.4,0,1,0.0,2,6,33.3,5,8,13,5,2,3,0,0,12,498,2013-08-04,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ICELAND,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9399,439476,498_13_08,BULGARIA,1667,5,kaloyan ivanov,23,4,9,44.4,3,7,42.9,1,2,50.0,3,5,60.0,2,5,7,1,4,2,0,1,12,498,2013-08-04,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ICELAND,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9400,439678,498_13_16,BULGARIA,1667,4,deyan ivanov,30,3,10,30.0,3,7,42.9,0,3,0.0,1,2,50.0,1,2,3,0,1,1,1,0,7,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9401,439679,498_13_16,BULGARIA,1667,5,kaloyan ivanov,27,4,14,28.6,4,10,40.0,0,4,0.0,2,4,50.0,5,5,10,1,3,1,1,1,10,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9402,439792,498_13_20,BULGARIA,1667,4,deyan ivanov,34,8,15,53.3,7,12,58.3,1,3,33.3,2,4,50.0,4,4,8,3,4,3,1,1,19,498,2013-08-13,Reykjavik / Laugardalshöll,Group Round,ICELAND,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9403,439793,498_13_20,BULGARIA,1667,5,kaloyan ivanov,31,4,12,33.3,3,8,37.5,1,4,25.0,5,5,100.0,2,12,14,1,3,5,0,0,14,498,2013-08-13,Reykjavik / Laugardalshöll,Group Round,ICELAND,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9404,440031,498_13_30,BULGARIA,1667,4,deyan ivanov,19,2,7,28.6,1,5,20.0,1,2,50.0,3,4,75.0,4,4,8,1,2,1,1,1,8,498,2013-08-22,Sofia / Arena of BC CSKA,Semi-Finals,BULGARIA,SWITZERLAND,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9405,440032,498_13_30,BULGARIA,1667,5,kaloyan ivanov,23,4,11,36.4,2,5,40.0,2,6,33.3,2,6,33.3,1,5,6,3,1,2,1,0,12,498,2013-08-22,Sofia / Arena of BC CSKA,Semi-Finals,BULGARIA,SWITZERLAND,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9406,440068,498_13_31,BULGARIA,1667,4,deyan ivanov,26,5,12,41.7,5,11,45.5,0,1,0.0,0,0,0.0,1,3,4,3,3,3,0,0,10,498,2013-08-25,Fribourg / Site Sportif Saint-Leonard,Semi-Finals,SWITZERLAND,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9407,440069,498_13_31,BULGARIA,1667,5,kaloyan ivanov,15,4,9,44.4,3,4,75.0,1,5,20.0,8,10,80.0,1,4,5,0,1,0,2,0,17,498,2013-08-25,Fribourg / Site Sportif Saint-Leonard,Semi-Finals,SWITZERLAND,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9408,440107,498_13_33,BULGARIA,1667,4,deyan ivanov,24,3,9,33.3,3,8,37.5,0,1,0.0,6,6,100.0,2,1,3,5,4,3,1,0,12,498,2013-08-29,Sofia / Arena of BC CSKA,Final,BULGARIA,ESTONIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9409,440108,498_13_33,BULGARIA,1667,5,kaloyan ivanov,31,6,12,50.0,6,9,66.7,0,3,0.0,3,4,75.0,5,6,11,1,2,3,0,0,15,498,2013-08-29,Sofia / Arena of BC CSKA,Final,BULGARIA,ESTONIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9410,440146,498_13_34,BULGARIA,1667,4,deyan ivanov,30,2,8,25.0,1,6,16.7,1,2,50.0,2,2,100.0,5,4,9,3,3,2,0,1,7,498,2013-09-01,Tallinn / Arena of BC Kalev,Final,ESTONIA,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9411,440147,498_13_34,BULGARIA,1667,5,kaloyan ivanov,34,5,12,41.7,4,9,44.4,1,3,33.3,2,2,100.0,3,4,7,1,1,0,2,2,13,498,2013-09-01,Tallinn / Arena of BC Kalev,Final,ESTONIA,BULGARIA,2015 EuroBasket,Men,deyan ivanov,1986-03-18
9412,439337,498_13_02,BULGARIA,2852,8,chavdar kostov,17,2,4,50.0,2,4,50.0,0,0,0.0,0,1,0.0,1,1,2,2,3,0,0,0,4,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9413,439477,498_13_08,BULGARIA,2852,8,chavdar kostov,25,2,4,50.0,1,3,33.3,1,1,100.0,0,2,0.0,1,3,4,2,1,1,0,0,5,498,2013-08-04,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ICELAND,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9414,439680,498_13_16,BULGARIA,2852,8,chavdar kostov,30,2,7,28.6,2,4,50.0,0,3,0.0,0,2,0.0,1,3,4,1,1,1,0,0,4,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9415,440033,498_13_30,BULGARIA,2852,8,chavdar kostov,22,2,6,33.3,1,2,50.0,1,4,25.0,2,2,100.0,0,0,0,1,2,0,1,0,7,498,2013-08-22,Sofia / Arena of BC CSKA,Semi-Finals,BULGARIA,SWITZERLAND,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9416,440070,498_13_31,BULGARIA,2852,8,chavdar kostov,20,2,4,50.0,1,2,50.0,1,2,50.0,0,0,0.0,1,5,6,0,2,1,0,0,5,498,2013-08-25,Fribourg / Site Sportif Saint-Leonard,Semi-Finals,SWITZERLAND,BULGARIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9417,440109,498_13_33,BULGARIA,2852,8,chavdar kostov,25,2,6,33.3,0,3,0.0,2,3,66.7,0,0,0.0,0,5,5,1,0,0,0,0,6,498,2013-08-29,Sofia / Arena of BC CSKA,Final,BULGARIA,ESTONIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9418,440148,498_13_34,BULGARIA,2852,8,chavdar kostov,29,2,9,22.2,1,3,33.3,1,6,16.7,0,0,0.0,0,2,2,0,4,1,2,0,5,498,2013-09-01,Tallinn / Arena of BC Kalev,Final,ESTONIA,BULGARIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9419,440423,499_14_11,BULGARIA,2852,14,chavdar kostov,23,3,5,60.0,1,1,100.0,2,4,50.0,0,0,0.0,1,2,3,0,1,5,0,0,8,499,2014-08-10,Samokov / Arena Samokov,2nd Qualifying Round,BULGARIA,NETHERLANDS,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9420,440772,499_14_24,BULGARIA,2852,14,chavdar kostov,29,5,8,62.5,4,6,66.7,1,2,50.0,0,0,0.0,1,3,4,2,3,3,1,0,11,499,2014-08-13,Podgorica / Arena of KK Buducnost,2nd Qualifying Round,MONTENEGRO,BULGARIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9421,441017,499_14_34,BULGARIA,2852,14,chavdar kostov,15,2,5,40.0,1,2,50.0,1,3,33.3,0,0,0.0,0,0,0,1,1,0,0,0,5,499,2014-08-17,Sofia / Universiada Hall,2nd Qualifying Round,BULGARIA,ISRAEL,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9422,441285,499_14_44,BULGARIA,2852,14,chavdar kostov,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,499,2014-08-20,Leiden / Vijf Meihal,2nd Qualifying Round,NETHERLANDS,BULGARIA,2015 EuroBasket,Men,chavdar kostov,1988-04-18
9423,439338,498_13_02,BULGARIA,29516,9,branko mirkovic,32,6,9,66.7,4,6,66.7,2,3,66.7,6,6,100.0,2,3,5,6,4,3,3,0,20,498,2013-08-01,Constanta / Sala Sporturilor Constanta,Group Round,ROMANIA,BULGARIA,2015 EuroBasket,Men,branko mirkovic,1982-10-05
9424,439478,498_13_08,BULGARIA,29516,9,branko mirkovic,27,2,5,40.0,0,3,0.0,2,2,100.0,4,4,100.0,3,5,8,3,2,6,1,0,10,498,2013-08-04,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ICELAND,2015 EuroBasket,Men,branko mirkovic,1982-10-05
9425,439681,498_13_16,BULGARIA,29516,9,branko mirkovic,38,8,13,61.5,4,5,80.0,4,8,50.0,6,8,75.0,2,2,4,5,2,3,0,0,26,498,2013-08-10,Varna / Palace of Culture and Sport - Kongresna,Group Round,BULGARIA,ROMANIA,2015 EuroBasket,Men,branko mirkovic,1982-10-05
9426,439794,498_13_20,BULGARIA,29516,9,branko mirkovic,37,6,11,54.5,5,8,62.5,1,3,33.3,2,4,50.0,3,4,7,6,2,4,3,0,15,498,2013-08-13,Reykjavik / Laugardalshöll,Group Round,ICELAND,BULGARIA,2015 EuroBasket,Men,branko mirkovic,1982-10-05
9427,440034,498_13_30,BULGARIA,29516,9,branko mirkovic,30,4,7,57.1,1,3,33.3,3,4,75.0,0,0,0.0,0,3,3,9,1,2,2,0,11,498,2013-08-22,Sofia / Arena of BC CSKA,Semi-Finals,BULGARIA,SWITZERLAND,2015 EuroBasket,Men,branko mirkovic,1982-10-05
